date,ticker,open,high,low,close,volume,return_1d,return_3d,return_5d,log_return_1d,sma_5,price_to_sma_5,sma_10,price_to_sma_10,rsi_14,macd,macd_signal,macd_histogram,next_day_return,direction,next_day_return_label
2023-08-07,AAPL,284.74,285.6,283.19,284.59,1841933,-0.003396834290516959,-0.001788846018940915,0.005796077045414405,-0.003402616630262224,284.548,1.00014760251346,283.054,1.005426526387191,61.02528089887626,0.28437011017831537,-0.5053620436257972,0.7897321538041125,0.002143434414420886,1,0.002143434414420886
2023-08-08,AAPL,285.7,287.27,284.64,285.2,4393882,0.002143434414420886,0.005748139789117257,0.004508312200619757,0.002141140536143366,284.804,1.0013904299096923,283.452,1.006166828951639,67.68558951965055,0.43225304233328643,-0.31783902643398043,0.7500920687672669,-0.006626928471248239,0,-0.006626928471248239
2023-08-09,AAPL,284.76,286.02,282.83,283.31,3474265,-0.006626928471248239,-0.007879254797590662,-0.006278498772360641,-0.0066489840562545316,284.446,0.9960062718407008,283.589,0.9990161818688313,59.84555984555977,0.39242054710047114,-0.17578711172709013,0.5682076588275613,0.00497688044897826,1,0.00497688044897826
2023-08-10,AAPL,283.88,285.4,282.83,284.72,3799971,0.00497688044897826,0.0004567974981555256,0.004055436047536887,0.004964536718051012,284.676,1.0001545616771348,283.932,1.0027753123987433,62.54501800720279,0.46921935514200186,-0.04678581835327174,0.5160051734952736,-0.01025568980050584,0,-0.01025568980050584
2023-08-11,AAPL,283.29,283.37,281.45,281.8,3711297,-0.01025568980050584,-0.01192145862552585,-0.013167110239529323,-0.010308641737357474,283.924,0.9925191248362238,284.072,0.9920020276549607,54.073689673066895,0.29110765938941086,0.020792877195264785,0.27031478219414606,-0.005642299503193837,0,-0.005642299503193837
2023-08-14,AAPL,281.78,282.64,279.86,280.21,3126470,-0.005642299503193837,-0.01094207758285981,-0.015390561860922691,-0.005658277404784372,283.048,0.9899734320680591,283.798,0.9873572047724085,47.458480120785005,0.021406385971999953,0.020915578950611823,0.0004908070213881302,0.0010706256022270377,1,0.0010706256022270377
2023-08-15,AAPL,280.57,281.34,279.93,280.51,4988200,0.0010706256022270377,-0.014786456869907427,-0.016444600280504873,0.0010700528913731183,282.11,0.9943284534401474,283.457,0.9896033613563961,46.32390745501287,-0.16621035400999062,-0.016509607641508668,-0.14970074636848196,0.0013546754126412264,1,0.0013546754126412264
2023-08-16,AAPL,280.24,280.94,280.2,280.89,2355590,0.0013546754126412264,-0.003229240596167582,-0.008541879919522821,0.0013537586677388747,281.62600000000003,0.9973866049299424,283.036,0.9924179256349015,48.957247132429536,-0.2809960009587371,-0.06940688630495437,-0.21158911465378274,-0.00341770799957275,0,-0.00341770799957275
2023-08-17,AAPL,280.44,281.01,278.85,279.93,3745973,-0.00341770799957275,-0.000999250562078391,-0.016823545939870788,-0.00342356170486711,280.668,0.9973705588096968,282.67199999999997,0.9902997113262015,48.77922077922087,-0.4443067385856807,-0.14438685676109964,-0.29991988182458107,0.004751187796949274,1,0.004751187796949274
2023-08-18,AAPL,280.09,281.49,280.03,281.26,2809527,0.004751187796949274,0.0026737014723183794,-0.0019162526614621145,0.0047399365280613994,280.55999999999995,1.00249500998004,282.242,0.9965207162647656,45.31336661120359,-0.4610965559448914,-0.207728796597858,-0.25336775934703337,-0.002559908981013881,0,-0.002559908981013881
2023-08-21,AAPL,282.13,283.57,280.23,280.54,4445594,-0.002559908981013881,-0.0012460393748441323,0.0011776881624496749,-0.002563191150576196,280.62600000000003,0.9996935422947267,281.837,0.9953980492270356,40.494938132733466,-0.52643220708444,-0.27146947869517446,-0.2549627283892656,0.0,0,0.0
2023-08-22,AAPL,279.76,280.95,279.56,280.54,1487457,0.0,0.002179116207623455,0.00010694805889288617,0.0,280.632,0.9996721685338807,281.371,0.9970466039499453,36.26506024096391,-0.5716218801187551,-0.3314999589798906,-0.24012192113886455,-0.0007842018963428732,0,-0.0007842018963428732
2023-08-23,AAPL,279.34,281.3,279.19,280.32,4387735,-0.0007842018963428732,-0.0033421033918793475,-0.002029264124746355,-0.0007845095434988244,280.518,0.9992941629414156,281.072,0.9973245289463197,39.37213865271425,-0.6180625426941901,-0.3888124757227505,-0.22925006697143963,0.006777968036529858,1,0.006777968036529858
2023-08-24,AAPL,281.55,282.39,281.05,282.22,2577702,0.006777968036529858,0.005988450844799376,0.008180616582717182,0.006755100881588185,280.976,1.0044274244063551,280.822,1.0049782424453926,39.013157894737,-0.495837277843691,-0.4102174361469386,-0.08561984169675241,-0.003720501736234172,0,-0.003720501736234172
2023-08-25,AAPL,282.08,282.82,280.22,281.17,3175107,-0.003720501736234172,0.0022456690667997936,-0.0003199886226266102,-0.003727440017423175,280.95799999999997,1.000754561179963,280.759,1.0014638889581455,38.80890052356041,-0.47818685919622794,-0.4238113207567965,-0.05437553843943144,-0.005654941850126383,0,-0.005654941850126383
2023-08-28,AAPL,280.28,281.65,279.48,279.58,3951572,-0.005654941850126383,-0.002639840182648401,-0.0034219719113139924,-0.005670991569209144,280.76599999999996,0.9957758418042071,280.696,0.996024168495454,32.718327183271924,-0.5857463675584995,-0.4561983301171371,-0.1295480374413624,0.004220616639244668,1,0.004220616639244668
2023-08-29,AAPL,280.78,281.31,278.93,280.76,2736150,0.004220616639244668,-0.005173269080859022,0.0007842018963426511,0.004211734819238356,280.81,0.9998219436629749,280.721,1.0001389279747508,41.80064308681675,-0.5692104112319498,-0.47880074634009967,-0.09040966489185015,-0.008655079071092753,0,-0.008655079071092753
2023-08-30,AAPL,279.77,281.31,277.99,278.33,4666959,-0.008655079071092753,-0.01010065085179801,-0.007099029680365354,-0.008692751799092572,280.412,0.9925752107613084,280.46500000000003,0.9923876419517585,30.718165359082676,-0.7436143154064894,-0.5317634601533776,-0.21185085525311176,0.008622857758775693,1,0.008622857758775693
2023-08-31,AAPL,279.78,281.1,278.9,280.73,1878773,0.008622857758775693,0.004113312826382609,-0.005279569130465678,0.008585893261884395,280.11400000000003,1.0021991046502494,280.545,1.0006594307508598,46.666666666666714,-0.6803283222052983,-0.5614764325637618,-0.11885188964153648,-0.0028853346631995125,0,-0.0028853346631995125
2023-09-01,AAPL,280.52,282.23,279.52,279.92,2932733,-0.0028853346631995125,-0.0029918791850690463,-0.004445709001671627,-0.0028895052655798325,279.864,1.000200097190064,280.411,0.9982489987910603,49.05042567125094,-0.687607634401445,-0.5867026729312985,-0.10090496147014649,0.00035724492712185807,1,0.00035724492712185807
2023-09-04,AAPL,280.2,281.11,278.58,280.02,2158368,0.00035724492712185807,0.006071929005137866,0.0015737892553115973,0.0003571811303464783,279.952,1.0002428987826484,280.35900000000004,0.9987908360352261,48.37425348374251,-0.6774976068126648,-0.6048616597075718,-0.07263594710509302,0.0051782015570318585,1,0.0051782015570318585
2023-09-05,AAPL,279.85,281.77,278.58,281.47,4588798,0.0051782015570318585,0.0026359847540342596,0.0025288502635705257,0.005164840774716933,280.094,1.0049126364720415,280.452,1.0036298546631868,51.79677819083035,-0.5461863589090399,-0.5931265995478654,0.046940240638825514,0.004121220734003561,1,0.004121220734003561
2023-09-06,AAPL,282.31,282.89,281.43,282.63,2382921,0.004121220734003561,0.009681337525007105,0.015449286817806218,0.004112751764190055,280.954,1.0059653893519935,280.683,1.006936650954992,58.26193390452868,-0.3445472175724831,-0.5434107231527889,0.19886350558030585,0.006439514559671622,1,0.006439514559671622
2023-09-07,AAPL,283.8,284.84,283.4,284.45,4235010,0.006439514559671622,0.015820298550103695,0.013251166601360609,0.006418869467970287,281.698,1.0097693274357646,280.906,1.0126163200501235,59.47712418300648,-0.03745618413131524,-0.44221981534849425,0.404763631217179,-0.007734223940938589,0,-0.007734223940938589
2023-09-08,AAPL,283.03,283.1,281.49,282.25,3496692,-0.007734223940938589,0.002771165665967912,0.008323806801943334,-0.007764288166884934,282.16400000000004,1.000304787286826,281.014,1.0043983573772124,54.669579464773264,0.028070479494999745,-0.34816175637979546,0.3762322358747952,0.004322409211691802,1,0.004322409211691802
2023-09-11,AAPL,281.97,283.56,280.72,283.47,2053046,0.004322409211691802,0.0029720836429254494,0.012320548532247955,0.00431309443287288,282.854,1.0021778019755776,281.403,1.0073453374697499,57.5012800819252,0.17641107943586576,-0.24324718921666325,0.419658268652529,-0.0011288672522666854,0,-0.0011288672522666854
2023-09-12,AAPL,283.02,284.62,282.44,283.15,1682898,-0.0011288672522666854,-0.004570223237827409,0.005968664511315502,-0.0011295049028303694,283.19,0.9998587520745789,281.642,1.0053543150524424,57.20835455934783,0.26509489899717664,-0.14157877157389526,0.4066736705710719,-0.005756666078050476,0,-0.005756666078050476
2023-09-13,AAPL,282.9,283.25,281.43,281.52,1843822,-0.005756666078050476,-0.0025863596102746467,-0.003927396242437209,-0.00577329954648426,282.96799999999996,0.9948828136043653,281.96099999999996,0.9984359539085194,48.19214876033047,0.20152700949103064,-0.07295761536091008,0.2744846248519407,0.0030548451264564846,1,0.0030548451264564846
2023-09-14,AAPL,282.72,282.8,282.27,282.38,2027305,0.0030548451264564846,-0.0038452040780330154,-0.007277201617155837,0.0030501885680494093,282.554,0.9993841885090993,282.126,1.0009003069550486,53.15597287428266,0.2180304919635887,-0.014759993896010327,0.23279048585959902,0.004568312203413916,1,0.004568312203413916
2023-09-15,AAPL,282.15,283.91,281.59,283.67,3557587,0.004568312203413916,0.0018364824298076066,0.0050310008857397115,0.004557909136160534,282.83799999999997,1.0029416132202889,282.501,1.0041380384494216,60.83730789613144,0.3313818757587228,0.0544683800349363,0.2769134957237865,-0.0025734127683576524,0,-0.0025734127683576524
2023-09-18,AAPL,282.66,283.18,282.65,282.94,2622740,-0.0025734127683576524,0.005044046604149033,-0.0018696863865665936,-0.0025767296867512746,282.73199999999997,1.0007356790175856,282.793,1.0005198148469021,55.91748099891419,0.35817989011945883,0.11521068205184082,0.24296920806761801,-0.009684031950236816,0,-0.009684031950236816
2023-09-19,AAPL,281.65,282.59,280.16,280.2,4738991,-0.009684031950236816,-0.007720093491040414,-0.010418506092177204,-0.009731227127881645,282.142,0.9931169411147578,282.666,0.9912759228205726,54.991991457554704,0.156518164731267,0.12347217858772605,0.033045986143540956,0.0023911491791577255,1,0.0023911491791577255
2023-09-20,AAPL,280.77,281.69,280.53,280.87,4414508,0.0023911491791577255,-0.009870624316988041,-0.0023088945723216403,0.002388294931009163,282.012,0.9959505269279322,282.49,0.9942652837268575,50.41176470588231,0.05018469709398232,0.10881468228897731,-0.05862998519499499,0.0005340549008436835,1,0.0005340549008436835
2023-09-21,AAPL,279.73,281.02,279.36,281.02,1668848,0.0005340549008436835,-0.0067858910016258545,-0.0048162051136766415,0.0005339123442782227,281.73999999999995,0.9974444523319373,282.14700000000005,0.9960056282717872,53.3659730722153,-0.021731093187042916,0.08270552719377328,-0.10443662038081619,0.0006049391502385149,1,0.0006049391502385149
2023-09-22,AAPL,280.86,281.89,280.6,281.19,1350786,0.0006049391502385149,0.003533190578158596,-0.008742552966475192,0.0006047562483100766,281.244,0.9998079959039126,282.041,0.9969827081878166,53.56489945155394,-0.0642664719748609,0.05331112736004644,-0.11757759933490734,0.005334471353888759,1,0.005334471353888759
2023-09-25,AAPL,281.14,282.75,280.47,282.69,4524104,0.005334471353888759,0.006479866130238099,-0.0008835795575034,0.005320293460270355,281.194,1.0053201704161538,281.96299999999997,1.0025783524788714,53.7059538274604,0.022798589909029943,0.04720861986984314,-0.0244100299608132,0.0009904842760621868,1,0.0009904842760621868
2023-09-26,AAPL,282.43,283.34,282.22,282.97,4880228,0.0009904842760621868,0.0069390078997937366,0.009885795860099966,0.000989994070179066,281.748,1.0043372091372433,281.945,1.003635460816826,51.09114249037237,0.11308832682766479,0.060384561261407475,0.05270376556625731,0.004240732233098843,1,0.004240732233098843
2023-09-27,AAPL,283.82,285.02,282.27,284.17,3039903,0.004240732233098843,0.010597816423059125,0.0117492078185637,0.004231765669088807,282.408,1.0062392000226623,282.21000000000004,1.006945182665391,49.06417112299475,0.2782658890650396,0.1039608268221339,0.17430506224290568,-0.0021817925889432432,0,-0.0021817925889432432
2023-09-28,AAPL,283.16,284.0,283.03,283.55,4116418,-0.0021817925889432432,0.0030422017050479866,0.00900291794178365,-0.002184176166005427,282.91400000000004,1.00224803297115,282.327,1.004331856322633,54.857997010463365,0.3550486983499468,0.15417840112769648,0.2008702972222503,0.003597249162405225,1,0.003597249162405225
2023-09-29,AAPL,283.02,284.98,281.74,284.57,2290473,0.003597249162405225,0.0056543096441317164,0.012020342117429417,0.003590794536271299,283.59000000000003,1.003455693078035,282.41700000000003,1.0076234787565903,54.172989377845056,0.492527552366937,0.2218482313755446,0.2706793209913924,0.005130547844115707,1,0.005130547844115707
2023-10-02,AAPL,286.05,286.41,285.95,286.03,1860377,0.005130547844115707,0.006545377766829619,0.011815062435883705,0.005117431427332585,284.258,1.0062337735437525,282.726,1.0116862262402466,60.05586592178766,0.7110932920967912,0.3196972435197939,0.3913960485769973,-0.005838548404013433,0,-0.005838548404013433
2023-10-03,AAPL,284.39,285.21,283.95,284.36,3910055,-0.005838548404013433,0.002856639040733633,0.004912181503339497,-0.005855659362358383,284.53599999999994,0.9993814490960724,283.142,1.0043017284613376,59.888579387186724,0.7410112557928983,0.40396004597441476,0.3370512098184835,0.010303840202560144,1,0.010303840202560144
2023-10-04,AAPL,285.43,287.41,285.09,287.29,4789853,0.010303840202560144,0.009558280915064943,0.010979343350811188,0.010251117496052896,285.15999999999997,1.0074694908121757,283.784,1.0123544667775493,64.94217894096172,0.9897388768563928,0.5211158121508104,0.46862306470558246,0.0028890667966166017,1,0.0028890667966166017
2023-10-05,AAPL,287.85,289.14,287.46,288.12,4961349,0.0028890667966166017,0.00730692584693915,0.01611708693352143,0.0028849014638268663,286.07399999999996,1.0071519956374926,284.494,1.0127454357561143,63.93237319974952,1.2395426953322044,0.6648011887870893,0.5747415065451151,-0.00291545189504383,0,-0.00291545189504383
2023-10-06,AAPL,288.58,290.31,286.92,287.28,4854429,-0.00291545189504383,0.010268673512448867,0.00952314017640643,-0.0029197101033348618,286.616,1.0023166885309962,285.10299999999995,1.0076358368729899,63.49502487562182,1.3541235480374212,0.8026656606371556,0.5514578874002656,-0.006857421331105451,0,-0.006857421331105451
2023-10-09,AAPL,286.1,287.18,284.54,285.31,1653421,-0.006857421331105451,-0.006891990671447079,-0.0025172184735865466,-0.006881041488944406,286.47200000000004,0.9959437571560221,285.365,0.9998072643807054,66.68843892880481,1.2713122668459391,0.8963949818789124,0.3749172849670267,0.0005607935228348904,1,0.0005607935228348904
2023-10-10,AAPL,285.82,286.13,285.13,285.47,4931907,0.0005607935228348904,-0.009197556573649734,0.003903502602335074,0.000560636336910417,286.69399999999996,0.9957306396366861,285.615,0.999492323582445,65.54054054054066,1.2047072771164267,0.9580574409264153,0.24664983619001135,-0.0037131747644235658,0,-0.0037131747644235658
2023-10-11,AAPL,285.24,285.67,283.52,284.41,2274751,-0.0037131747644235658,-0.009990253411305883,-0.010024713703922883,-0.0037200857108445396,286.118,0.9940304349953517,285.639,0.9956973662560085,60.78930617441135,1.0542366181874172,0.9772932763786157,0.07694334180880147,0.005379557680812885,1,0.005379557680812885
2023-10-12,AAPL,285.18,286.15,285.05,285.94,1734752,0.005379557680812885,0.002208124496162034,-0.007566291822851623,0.0053651395460693665,285.682,1.0009031020505317,285.87800000000004,1.0002168757302063,63.9132981839485,1.0463836903292076,0.9911113591687342,0.055272331160473476,-0.00031475134643621505,0,-0.00031475134643621505
2023-10-13,AAPL,285.95,286.93,284.46,285.85,2577096,-0.00031475134643621505,0.0013311381230951547,-0.004977722082985081,-0.00031480089103768283,285.396,1.0015907721201418,286.006,0.9994545568974079,60.08939974457229,1.021127023883821,0.9971144921117516,0.024012531772069412,-0.008361028511457258,0,-0.008361028511457258
2023-10-16,AAPL,284.22,284.73,282.41,283.46,4025360,-0.008361028511457258,-0.003340248233184684,-0.006484175107777546,-0.008396177971221169,285.026,0.9945057643864067,285.74899999999997,0.9919894732789967,51.378728193584564,0.7990469914963114,0.9575009919886637,-0.15845400049235225,0.002151979115219138,1,0.002151979115219138
2023-10-17,AAPL,283.87,284.55,283.76,284.07,4270636,0.002151979115219138,-0.006539833531510109,-0.004904193085087827,0.00214966692475916,284.746,0.9976259543593238,285.72,0.9942251154976899,49.70896391152496,0.6646076841671515,0.8989223304243613,-0.23431464625720977,-0.003942690181997444,0,-0.003942690181997444
2023-10-18,AAPL,283.13,283.53,282.19,282.95,1449293,-0.003942690181997444,-0.010145181039006634,-0.005133434126788905,-0.003950483074985635,284.454,0.9947126776209861,285.286,0.9918117257769395,48.30316742081441,0.4623591364400568,0.8116096916275005,-0.34925055518744375,-0.002615303057077245,0,-0.002615303057077245
2023-10-19,AAPL,282.58,283.73,281.23,282.21,1417287,-0.002615303057077245,-0.004409793268891571,-0.01304469469119407,-0.0026187289365631025,283.70799999999997,0.9947199233014227,284.695,0.991271360578865,43.21839080459765,0.23960190803353498,0.6972081349087075,-0.4576062268751725,7.086921087151588e-05,1,7.086921087151588e-05
2023-10-20,AAPL,283.01,283.06,281.96,282.23,4814579,7.086921087151588e-05,-0.006477276727567038,-0.012663984607311551,7.086669976763037e-05,282.98400000000004,0.9973355384049981,284.19,0.9931032056018861,38.095238095238265,0.06394194950382825,0.5705548978277317,-0.5066129483239035,-0.005846295574531535,0,-0.005846295574531535
2023-01-19,AMZN,230.39,231.3,230.08,231.18,3627835,-0.00434988586933116,-0.003663319398353626,-0.010867704946089352,-0.004359374148153146,231.738,0.997592108329234,233.071,0.9918865924975652,38.93442622950824,-0.40314076485699957,-0.08948325035551305,-0.3136575145014865,-0.00025953802232026035,0,-0.00025953802232026035
2023-01-20,AMZN,231.58,232.28,229.6,231.12,1561532,-0.00025953802232026035,-0.0019432568985618959,-0.002589331952356222,-0.00025957170814140234,231.618,0.9978499080382354,232.67399999999998,0.9933211274143223,38.69653767820777,-0.5010150367226913,-0.1717896076289487,-0.32922542909374264,0.008091034960193921,1,0.008091034960193921
2023-01-23,AMZN,232.51,233.51,231.03,232.99,1298821,0.008091034960193921,0.00344545415392572,0.004137396026375972,0.008058478031761978,231.81,1.0050903757387515,232.552,1.0018834497230729,48.05867126833483,-0.4228137963129086,-0.2219944453657407,-0.2008193509471679,0.0029615004935834577,1,0.0029615004935834577
2023-01-24,AMZN,234.27,236.06,233.39,233.68,4542568,0.0029615004935834577,0.010814084263344625,0.009111715679924082,0.0029571238897438627,232.23200000000003,1.0062351441661785,232.52599999999998,1.0049628858708275,48.32618025751079,-0.3016838923302032,-0.23793233475863323,-0.06375155757156997,0.006675795960287667,1,0.006675795960287667
2023-01-25,AMZN,234.25,236.08,234.23,235.24,4133322,0.006675795960287667,0.017826237452405636,0.013135793961841724,0.006653611512269794,232.842,1.0102988292490187,232.544,1.011593504885097,51.80144115292239,-0.07889910838557057,-0.2061256894840207,0.12722658109845014,-0.00811936745451447,0,-0.00811936745451447
2023-01-26,AMZN,233.88,235.56,232.9,233.33,1108205,-0.00811936745451447,0.0014592900982874912,0.00930011246647644,-0.008152509032787676,233.27200000000002,1.0002486367845262,232.50500000000002,1.0035483107890153,43.75886524822699,-0.055818162464419174,-0.1760641840801004,0.12024602161568124,-0.011100158573693952,0,-0.011100158573693952
2023-01-27,AMZN,230.76,231.21,229.82,230.74,3919078,-0.011100158573693952,-0.012581307771311168,-0.001644167532018015,-0.0111622250598239,233.196,0.9894680869311653,232.40699999999998,0.9928272384222507,39.02593295382672,-0.24370838246966287,-0.1895930237580129,-0.054115358711649963,0.0006500823437634029,1,0.0006500823437634029
2023-01-30,AMZN,230.28,230.96,229.9,230.89,3384144,0.0006500823437634029,-0.018491753103213826,-0.009013262371775688,0.0006498711317684017,232.776,0.9918977901501872,232.29300000000003,0.9939602140400269,40.280433397068165,-0.3761727043259384,-0.226908959871598,-0.1492637444543404,0.002078912036034497,1,0.002078912036034497
2023-01-31,AMZN,231.63,231.85,231.19,231.37,1801032,0.002078912036034497,-0.008400120001714306,-0.009885313248887417,0.0020767540886786414,232.31400000000002,0.9959365341735753,232.273,0.9961123333318983,37.74086378737543,-0.4373778259588903,-0.2690027330890565,-0.16837509286983382,-0.0017720534209274552,0,-0.0017720534209274552
2023-02-01,AMZN,230.96,231.25,229.74,230.96,1548807,-0.0017720534209274552,0.0009534541041864575,-0.018194184662472357,-0.0017736253649110662,231.458,0.9978484217439018,232.15,0.9948740038768038,40.22662889518417,-0.5130527466005788,-0.31781273579136093,-0.19524001080921782,-0.00043297540699682724,0,-0.00043297540699682724
2023-02-02,AMZN,230.79,231.63,228.82,230.86,1490069,-0.00043297540699682724,-0.00012993200225208668,-0.010585865512364512,-0.00043306916791345003,230.964,0.9995497133752447,232.11800000000002,0.9945803427567013,46.481178396072075,-0.5744726673700029,-0.3691447221070893,-0.2053279452629136,0.002988824395737666,1,0.002988824395737666
2023-02-03,AMZN,231.17,232.56,230.97,231.55,1413858,0.002988824395737666,0.0007779746726024328,0.0035104446563232194,0.002984366739994809,231.12600000000003,1.001834497200661,232.161,0.9973682056848481,48.09523809523813,-0.5610042558090527,-0.407516628847482,-0.15348762696157064,0.0034117901101273773,1,0.0034117901101273773
2023-02-06,AMZN,231.82,233.72,230.8,232.34,3033606,0.0034117901101273773,0.005975060616556949,0.006280046775520853,0.0034059831585677523,231.416,1.0039928094859474,232.096,1.0010512891217427,52.9775715390565,-0.481038927596785,-0.42222108859734264,-0.05881783899944237,-0.003787552724455523,0,-0.003787552724455523
2023-02-07,AMZN,231.93,232.7,230.6,231.46,1143375,-0.003787552724455523,0.0025989777354240573,0.0003889873363012164,-0.003794743665397032,231.43400000000003,1.000112343043805,231.87400000000002,0.9982145475560001,47.232752084912846,-0.48310553452341765,-0.4343979777825576,-0.048707556740860025,-0.0022034044759354776,0,-0.0022034044759354776
2023-02-08,AMZN,230.82,231.5,229.2,230.95,2653933,-0.0022034044759354776,-0.00259123299503361,-4.329754069976044e-05,-0.0022058355433174142,231.43200000000002,0.9979173148052126,231.445,0.9978612629350385,49.09377462568945,-0.5199029555112702,-0.4514989733283002,-0.06840398218297,-0.0018618748646892502,0,-0.0018618748646892502
2023-02-09,AMZN,230.83,231.34,229.64,230.52,4812594,-0.0018618748646892502,-0.007833347680123892,-0.0014727540500736325,-0.0018636103081487259,231.36399999999998,0.996352068601857,231.164,0.9972140990811719,47.70290964777949,-0.5771100180457438,-0.47662118227178896,-0.10048883577395484,-0.004121117473538161,0,-0.004121117473538161
2023-02-10,AMZN,230.25,231.49,228.7,229.57,3059764,-0.004121117473538161,-0.00816555776376049,-0.008551068883610569,-0.004129632680985739,230.96800000000002,0.9939472134668005,231.04699999999997,0.9936073612728147,35.91433278418444,-0.6911370896263804,-0.5195243637427073,-0.17161272588367316,-0.00718735026353623,0,-0.00718735026353623
2023-02-13,AMZN,227.97,228.31,227.36,227.92,1377770,-0.00718735026353623,-0.01311972288374108,-0.01902384436601534,-0.007213303697827125,230.084,0.9905947393125988,230.75,0.987735644637053,28.015267175572447,-0.9042222643447815,-0.5964639438631222,-0.3077583204816593,-0.005659880659880656,0,-0.005659880659880656
2023-02-14,AMZN,226.48,226.97,225.56,226.63,4723554,-0.005659880659880656,-0.01687489154954025,-0.02086753650738793,-0.0056759584788137266,229.118,0.989140966663466,230.276,0.9841668258958814,16.44583008573646,-1.1637707942313682,-0.7099253139367714,-0.4538454802945968,0.006353969024400996,1,0.006353969024400996
2023-02-15,AMZN,228.09,228.09,228.05,228.07,2692629,0.006353969024400996,-0.006533954785032936,-0.012470231651872665,0.006333867667219415,228.542,0.9979347340970149,229.987,0.9916647462682673,28.721682847896332,-1.2389866419290172,-0.8157375795352206,-0.42324906239379656,-0.0005261542508878669,0,-0.0005261542508878669
2023-02-16,AMZN,227.68,228.0,227.03,227.95,1219754,-0.0005261542508878669,0.00013162513162523481,-0.011148707270518865,-0.0005262927186081139,228.02800000000002,0.9996579367446101,229.696,0.9923986486486486,35.89484327603627,-1.2933695808154653,-0.9112639797912696,-0.38210560102419566,0.007677122175915763,1,0.007677122175915763
2023-02-17,AMZN,229.59,229.97,229.04,229.7,2520738,0.007677122175915763,0.013546308961743803,0.0005662760813693879,0.007647803035602143,228.054,1.0072175888166837,229.51100000000002,1.0008234899416584,44.821583986074856,-1.1816369023838718,-0.9653385643097901,-0.2162983380740816,-0.0009142359599476624,0,-0.0009142359599476624
2023-02-20,AMZN,229.06,230.51,228.55,229.49,2435687,-0.0009142359599476624,0.0062261586355067955,0.006888381888382034,-0.0009146541285321583,228.368,1.0049131226791845,229.22599999999997,1.0011517018139304,41.622103386809265,-1.0973832437564397,-0.9917475001991201,-0.10563574355731964,-0.0021787441718593703,0,-0.0021787441718593703
2023-02-21,AMZN,229.25,229.68,228.56,228.99,3009530,-0.0021787441718593703,0.004562404035972856,0.01041344923443499,-0.002181121088031646,228.84,1.000655479811222,228.97899999999998,1.0000480393398523,41.29089301503093,-1.0587527904870058,-1.0051485582566972,-0.053604232230308524,0.0003056902048124144,1,0.0003056902048124144
2023-02-22,AMZN,228.05,229.35,227.62,229.06,4849020,0.0003056902048124144,-0.0027862429255549603,0.004340772569825013,0.0003056434910814661,229.038,1.0000960539299155,228.79000000000002,1.0011801215088072,42.02127659574461,-1.0108371613957559,-1.006286278884509,-0.004550882511246801,0.0055880555313019276,1,0.0055880555313019276
2023-02-23,AMZN,230.22,230.64,229.85,230.34,4332969,0.0055880555313019276,0.0037038650921608074,0.010484755428822101,0.005572500271191239,229.516,1.0035901636487217,228.77200000000002,1.0068539856276117,44.90311710193761,-0.8596686524337258,-0.9769627535943525,0.11729410116062666,-0.005166275939914922,0,-0.005166275939914922
2023-02-24,AMZN,228.6,229.64,227.71,229.15,4314599,-0.005166275939914922,0.0006987204681427883,-0.002394427514148867,-0.00517966728562829,229.406,0.9988840745228983,228.73000000000002,1.0018362261181304,37.00081499592501,-0.8263637676066651,-0.946842956396815,0.12047918879014996,0.008160593497708923,1,0.008160593497708923
2023-02-27,AMZN,229.93,231.74,228.35,231.02,4095659,0.008160593497708923,0.00855671003230607,0.006666957165889498,0.00812747590540119,229.712,1.0056940865083235,229.04000000000002,1.0086447782046803,48.34087481146305,-0.6416791567865232,-0.8858101964747567,0.24413103968823346,0.00913340836291221,1,0.00913340836291221
2023-02-28,AMZN,231.73,233.37,231.27,233.13,4545738,0.00913340836291221,0.012112529304506348,0.01807939211319276,0.009091951028726182,230.54000000000002,1.0112344929296433,229.68999999999997,1.0149767077365146,57.33512786002696,-0.3213515653258696,-0.7729184702449793,0.45156690491910967,-0.0012439411487152885,0,-0.0012439411487152885
2023-03-01,AMZN,233.96,234.91,232.47,232.84,1670795,-0.0012439411487152885,0.01610298930831333,0.01650222649087585,-0.0012447154857257465,231.296,1.0066754288876592,230.167,1.0116133068598019,57.880434782608695,-0.0898544316706591,-0.6363056625301152,0.5464512308594561,-0.002018553513142063,0,-0.002018553513142063
2023-03-02,AMZN,233.1,234.02,231.53,232.37,3608214,-0.002018553513142063,0.0058436499004415055,0.008813058956325337,-0.002020593538013306,231.702,1.0028830135259945,230.60899999999998,1.0076363021391186,59.83146067415738,0.05504907112668889,-0.49803471579875447,0.5530837869254434,-0.002754228170590123,0,-0.002754228170590123
2023-03-03,AMZN,231.0,232.87,230.02,231.73,2732999,-0.002754228170590123,-0.006005233131729071,0.011259000654592954,-0.0027580280357321118,232.21800000000002,0.9978985263846901,230.81199999999998,1.0039772628806127,64.3990929705216,0.11689598561318348,-0.3750485755163669,0.4919445611295504,0.008328658352392937,1,0.008328658352392937
